../data/LibriSpeech/train-clean-100/2836/5355/2836-5355-0035_vad.wav 104
../data/LibriSpeech/train-clean-100/5652/19215/5652-19215-0007_vad.wav 171
../data/LibriSpeech/train-clean-100/201/127786/201-127786-0059_vad.wav 19
../data/LibriSpeech/train-clean-100/1578/140049/1578-140049-0029_vad.wav 74
../data/LibriSpeech/train-clean-100/8324/286682/8324-286682-0038_vad.wav 237
../data/LibriSpeech/train-clean-100/8580/287363/8580-287363-0014_vad.wav 242
../data/LibriSpeech/train-clean-100/2159/179154/2159-179154-0003_vad.wav 91
../data/LibriSpeech/train-clean-100/1553/140048/1553-140048-0015_vad.wav 73
../data/LibriSpeech/train-clean-100/3830/12531/3830-12531-0010_vad.wav 128
../data/LibriSpeech/train-clean-100/2843/152918/2843-152918-0044_vad.wav 105
../data/LibriSpeech/train-clean-100/6181/216552/6181-216552-0016_vad.wav 186
../data/LibriSpeech/train-clean-100/6272/70168/6272-70168-0007_vad.wav 188
../data/LibriSpeech/train-clean-100/150/126107/150-126107-0018_vad.wav 14
../data/LibriSpeech/train-clean-100/1363/139304/1363-139304-0014_vad.wav 69
../data/LibriSpeech/train-clean-100/8629/261139/8629-261139-0045_vad.wav 244
../data/LibriSpeech/train-clean-100/730/359/730-359-0039_vad.wav 50
../data/LibriSpeech/train-clean-100/2989/138035/2989-138035-0038_vad.wav 110
../data/LibriSpeech/train-clean-100/1263/139804/1263-139804-0008_vad.wav 66
../data/LibriSpeech/train-clean-100/1355/39947/1355-39947-0062_vad.wav 68
../data/LibriSpeech/train-clean-100/405/130894/405-130894-0072_vad.wav 37
../data/LibriSpeech/train-clean-100/3807/4923/3807-4923-0043_vad.wav 127
../data/LibriSpeech/train-clean-100/2182/150130/2182-150130-0022_vad.wav 92
../data/LibriSpeech/train-clean-100/7226/86964/7226-86964-0029_vad.wav 210
../data/LibriSpeech/train-clean-100/4813/248641/4813-248641-0041_vad.wav 153
../data/LibriSpeech/train-clean-100/1246/124548/1246-124548-0038_vad.wav 65
../data/LibriSpeech/train-clean-100/3879/174923/3879-174923-0041_vad.wav 130
../data/LibriSpeech/train-clean-100/78/369/78-369-0031_vad.wav 7
../data/LibriSpeech/train-clean-100/7226/86964/7226-86964-0001_vad.wav 210
../data/LibriSpeech/train-clean-100/5322/7678/5322-7678-0010_vad.wav 163
../data/LibriSpeech/train-clean-100/83/11691/83-11691-0031_vad.wav 8
../data/LibriSpeech/train-clean-100/1088/134318/1088-134318-0014_vad.wav 60
../data/LibriSpeech/train-clean-100/8123/275209/8123-275209-0028_vad.wav 233
../data/LibriSpeech/train-clean-100/3235/11599/3235-11599-0014_vad.wav 114
../data/LibriSpeech/train-clean-100/8312/279790/8312-279790-0006_vad.wav 236
../data/LibriSpeech/train-clean-100/4441/76250/4441-76250-0025_vad.wav 148
../data/LibriSpeech/train-clean-100/3807/4955/3807-4955-0037_vad.wav 127
../data/LibriSpeech/train-clean-100/8770/295463/8770-295463-0026_vad.wav 247
../data/LibriSpeech/train-clean-100/5678/43303/5678-43303-0015_vad.wav 172
../data/LibriSpeech/train-clean-100/5808/48608/5808-48608-0016_vad.wav 178
../data/LibriSpeech/train-clean-100/8063/274116/8063-274116-0007_vad.wav 228
../data/LibriSpeech/train-clean-100/6209/34601/6209-34601-0016_vad.wav 187
../data/LibriSpeech/train-clean-100/3607/29116/3607-29116-0000_vad.wav 123
../data/LibriSpeech/train-clean-100/1970/28415/1970-28415-0002_vad.wav 85
../data/LibriSpeech/train-clean-100/7859/102519/7859-102519-0043_vad.wav 225
../data/LibriSpeech/train-clean-100/201/127786/201-127786-0018_vad.wav 19
../data/LibriSpeech/train-clean-100/1743/142912/1743-142912-0019_vad.wav 79
../data/LibriSpeech/train-clean-100/5163/18515/5163-18515-0029_vad.wav 161
../data/LibriSpeech/train-clean-100/5339/14134/5339-14134-0025_vad.wav 164
../data/LibriSpeech/train-clean-100/103/1240/103-1240-0020_vad.wav 11
../data/LibriSpeech/train-clean-100/248/130697/248-130697-0001_vad.wav 24
../data/LibriSpeech/train-clean-100/3723/171115/3723-171115-0001_vad.wav 126
../data/LibriSpeech/train-clean-100/730/359/730-359-0001_vad.wav 50
../data/LibriSpeech/train-clean-100/8014/280382/8014-280382-0004_vad.wav 226
../data/LibriSpeech/train-clean-100/2989/138028/2989-138028-0005_vad.wav 110
../data/LibriSpeech/train-clean-100/1455/134435/1455-134435-0045_vad.wav 71
../data/LibriSpeech/train-clean-100/3699/47246/3699-47246-0002_vad.wav 125
../data/LibriSpeech/train-clean-100/1624/142933/1624-142933-0018_vad.wav 76
../data/LibriSpeech/train-clean-100/6385/220959/6385-220959-0043_vad.wav 190
../data/LibriSpeech/train-clean-100/233/134440/233-134440-0007_vad.wav 23
../data/LibriSpeech/train-clean-100/8465/246940/8465-246940-0020_vad.wav 240
../data/LibriSpeech/train-clean-100/2836/5355/2836-5355-0048_vad.wav 104
../data/LibriSpeech/train-clean-100/3214/167602/3214-167602-0026_vad.wav 113
../data/LibriSpeech/train-clean-100/3947/13262/3947-13262-0045_vad.wav 131
../data/LibriSpeech/train-clean-100/4640/19187/4640-19187-0003_vad.wav 150
../data/LibriSpeech/train-clean-100/3526/176653/3526-176653-0039_vad.wav 122
../data/LibriSpeech/train-clean-100/696/93314/696-93314-0052_vad.wav 49
../data/LibriSpeech/train-clean-100/839/130898/839-130898-0037_vad.wav 52
../data/LibriSpeech/train-clean-100/83/9960/83-9960-0034_vad.wav 8
../data/LibriSpeech/train-clean-100/4813/248638/4813-248638-0003_vad.wav 153
../data/LibriSpeech/train-clean-100/6529/62554/6529-62554-0041_vad.wav 195
../data/LibriSpeech/train-clean-100/7505/258958/7505-258958-0025_vad.wav 218
../data/LibriSpeech/train-clean-100/4160/11550/4160-11550-0009_vad.wav 139
../data/LibriSpeech/train-clean-100/8108/280359/8108-280359-0002_vad.wav 232
../data/LibriSpeech/train-clean-100/4195/17507/4195-17507-0012_vad.wav 140
../data/LibriSpeech/train-clean-100/7367/86737/7367-86737-0077_vad.wav 215
../data/LibriSpeech/train-clean-100/3240/131231/3240-131231-0008_vad.wav 115
../data/LibriSpeech/train-clean-100/1624/142933/1624-142933-0012_vad.wav 76
../data/LibriSpeech/train-clean-100/5322/7679/5322-7679-0038_vad.wav 163
../data/LibriSpeech/train-clean-100/7402/59171/7402-59171-0012_vad.wav 216
../data/LibriSpeech/train-clean-100/5393/19218/5393-19218-0009_vad.wav 166
../data/LibriSpeech/train-clean-100/6563/63821/6563-63821-0036_vad.wav 197
../data/LibriSpeech/train-clean-100/7302/86815/7302-86815-0044_vad.wav 213
../data/LibriSpeech/train-clean-100/8419/293469/8419-293469-0018_vad.wav 238
../data/LibriSpeech/train-clean-100/6454/107462/6454-107462-0024_vad.wav 193
../data/LibriSpeech/train-clean-100/4830/25904/4830-25904-0039_vad.wav 154
../data/LibriSpeech/train-clean-100/1624/142933/1624-142933-0026_vad.wav 76
../data/LibriSpeech/train-clean-100/5393/19218/5393-19218-0007_vad.wav 166
../data/LibriSpeech/train-clean-100/5750/100289/5750-100289-0055_vad.wav 175
../data/LibriSpeech/train-clean-100/8088/284756/8088-284756-0031_vad.wav 229
../data/LibriSpeech/train-clean-100/2843/152918/2843-152918-0094_vad.wav 105
../data/LibriSpeech/train-clean-100/3240/131231/3240-131231-0065_vad.wav 115
../data/LibriSpeech/train-clean-100/7148/7763/7148-7763-0003_vad.wav 207
../data/LibriSpeech/train-clean-100/8797/294123/8797-294123-0096_vad.wav 248
../data/LibriSpeech/train-clean-100/229/130880/229-130880-0070_vad.wav 22
../data/LibriSpeech/train-clean-100/298/126790/298-126790-0000_vad.wav 28
../data/LibriSpeech/train-clean-100/7367/86737/7367-86737-0004_vad.wav 215
../data/LibriSpeech/train-clean-100/2952/410/2952-410-0056_vad.wav 109
../data/LibriSpeech/train-clean-100/7264/92314/7264-92314-0029_vad.wav 211
../data/LibriSpeech/train-clean-100/1235/135887/1235-135887-0013_vad.wav 64
../data/LibriSpeech/train-clean-100/5652/39938/5652-39938-0010_vad.wav 171
../data/LibriSpeech/train-clean-100/6385/34655/6385-34655-0019_vad.wav 190
../data/LibriSpeech/train-clean-100/7447/91186/7447-91186-0036_vad.wav 217
../data/LibriSpeech/train-clean-100/4362/15663/4362-15663-0049_vad.wav 145
../data/LibriSpeech/train-clean-100/6531/61334/6531-61334-0029_vad.wav 196
../data/LibriSpeech/train-clean-100/89/218/89-218-0022_vad.wav 10
../data/LibriSpeech/train-clean-100/7511/102419/7511-102419-0045_vad.wav 219
../data/LibriSpeech/train-clean-100/3857/180923/3857-180923-0002_vad.wav 129
../data/LibriSpeech/train-clean-100/887/123291/887-123291-0007_vad.wav 53
../data/LibriSpeech/train-clean-100/3374/298032/3374-298032-0002_vad.wav 118
../data/LibriSpeech/train-clean-100/1098/133695/1098-133695-0061_vad.wav 61
../data/LibriSpeech/train-clean-100/5393/19219/5393-19219-0004_vad.wav 166
../data/LibriSpeech/train-clean-100/332/128985/332-128985-0045_vad.wav 34
../data/LibriSpeech/train-clean-100/6000/86686/6000-86686-0006_vad.wav 180
../data/LibriSpeech/train-clean-100/2384/152900/2384-152900-0021_vad.wav 95
../data/LibriSpeech/train-clean-100/19/198/19-198-0014_vad.wav 0
../data/LibriSpeech/train-clean-100/6415/116629/6415-116629-0023_vad.wav 191
../data/LibriSpeech/train-clean-100/5322/7680/5322-7680-0020_vad.wav 163
../data/LibriSpeech/train-clean-100/5652/39938/5652-39938-0025_vad.wav 171
../data/LibriSpeech/train-clean-100/4195/17507/4195-17507-0030_vad.wav 140
../data/LibriSpeech/train-clean-100/669/129061/669-129061-0018_vad.wav 48
../data/LibriSpeech/train-clean-100/3440/171006/3440-171006-0026_vad.wav 120
../data/LibriSpeech/train-clean-100/248/130652/248-130652-0020_vad.wav 24
../data/LibriSpeech/train-clean-100/8238/283452/8238-283452-0011_vad.wav 235
../data/LibriSpeech/train-clean-100/8088/284756/8088-284756-0115_vad.wav 229
../data/LibriSpeech/train-clean-100/3214/167607/3214-167607-0014_vad.wav 113
../data/LibriSpeech/train-clean-100/2159/179157/2159-179157-0011_vad.wav 91
../data/LibriSpeech/train-clean-100/3983/5331/3983-5331-0048_vad.wav 133
../data/LibriSpeech/train-clean-100/1334/135589/1334-135589-0015_vad.wav 67
../data/LibriSpeech/train-clean-100/3486/166424/3486-166424-0020_vad.wav 121
../data/LibriSpeech/train-clean-100/5463/39173/5463-39173-0063_vad.wav 168
../data/LibriSpeech/train-clean-100/3526/176653/3526-176653-0025_vad.wav 122
../data/LibriSpeech/train-clean-100/8238/283452/8238-283452-0034_vad.wav 235
../data/LibriSpeech/train-clean-100/8226/274369/8226-274369-0035_vad.wav 234
../data/LibriSpeech/train-clean-100/2182/181183/2182-181183-0008_vad.wav 92
../data/LibriSpeech/train-clean-100/8747/293952/8747-293952-0000_vad.wav 246
../data/LibriSpeech/train-clean-100/1723/141149/1723-141149-0110_vad.wav 77
../data/LibriSpeech/train-clean-100/1502/122619/1502-122619-0057_vad.wav 72
../data/LibriSpeech/train-clean-100/2196/170151/2196-170151-0005_vad.wav 93
../data/LibriSpeech/train-clean-100/1502/122619/1502-122619-0039_vad.wav 72
../data/LibriSpeech/train-clean-100/2691/156750/2691-156750-0020_vad.wav 101
../data/LibriSpeech/train-clean-100/4481/17499/4481-17499-0033_vad.wav 149
../data/LibriSpeech/train-clean-100/1578/6379/1578-6379-0043_vad.wav 74
../data/LibriSpeech/train-clean-100/198/126831/198-126831-0035_vad.wav 17
../data/LibriSpeech/train-clean-100/118/124588/118-124588-0021_vad.wav 12
../data/LibriSpeech/train-clean-100/7278/104730/7278-104730-0041_vad.wav 212
../data/LibriSpeech/train-clean-100/254/12312/254-12312-0012_vad.wav 26
../data/LibriSpeech/train-clean-100/8238/274553/8238-274553-0048_vad.wav 235
../data/LibriSpeech/train-clean-100/8312/279790/8312-279790-0048_vad.wav 236
../data/LibriSpeech/train-clean-100/2092/145706/2092-145706-0082_vad.wav 89
../data/LibriSpeech/train-clean-100/6848/76049/6848-76049-0028_vad.wav 200
../data/LibriSpeech/train-clean-100/6836/61803/6836-61803-0010_vad.wav 199
../data/LibriSpeech/train-clean-100/1743/142914/1743-142914-0002_vad.wav 79
../data/LibriSpeech/train-clean-100/3259/158083/3259-158083-0071_vad.wav 117
../data/LibriSpeech/train-clean-100/125/121342/125-121342-0019_vad.wav 13
../data/LibriSpeech/train-clean-100/2416/152137/2416-152137-0001_vad.wav 97
../data/LibriSpeech/train-clean-100/4340/15220/4340-15220-0000_vad.wav 144
../data/LibriSpeech/train-clean-100/4406/16883/4406-16883-0036_vad.wav 147
../data/LibriSpeech/train-clean-100/6529/62554/6529-62554-0039_vad.wav 195
../data/LibriSpeech/train-clean-100/8468/295198/8468-295198-0000_vad.wav 241
../data/LibriSpeech/train-clean-100/1183/133256/1183-133256-0004_vad.wav 63
../data/LibriSpeech/train-clean-100/4481/17499/4481-17499-0014_vad.wav 149
../data/LibriSpeech/train-clean-100/8098/278252/8098-278252-0027_vad.wav 231
../data/LibriSpeech/train-clean-100/458/126305/458-126305-0034_vad.wav 43
../data/LibriSpeech/train-clean-100/7447/91187/7447-91187-0068_vad.wav 217
../data/LibriSpeech/train-clean-100/6836/61803/6836-61803-0007_vad.wav 199
../data/LibriSpeech/train-clean-100/7190/90542/7190-90542-0032_vad.wav 209
../data/LibriSpeech/train-clean-100/4406/16883/4406-16883-0002_vad.wav 147
../data/LibriSpeech/train-clean-100/8051/118101/8051-118101-0035_vad.wav 227
../data/LibriSpeech/train-clean-100/1970/26100/1970-26100-0022_vad.wav 85
../data/LibriSpeech/train-clean-100/2843/152918/2843-152918-0053_vad.wav 105
../data/LibriSpeech/train-clean-100/6476/57446/6476-57446-0051_vad.wav 194
../data/LibriSpeech/train-clean-100/1116/137572/1116-137572-0038_vad.wav 62
../data/LibriSpeech/train-clean-100/831/130746/831-130746-0029_vad.wav 51
../data/LibriSpeech/train-clean-100/5163/39921/5163-39921-0054_vad.wav 161
../data/LibriSpeech/train-clean-100/4267/287369/4267-287369-0004_vad.wav 142
../data/LibriSpeech/train-clean-100/6437/66172/6437-66172-0007_vad.wav 192
../data/LibriSpeech/train-clean-100/1081/125237/1081-125237-0093_vad.wav 59
../data/LibriSpeech/train-clean-100/405/130894/405-130894-0053_vad.wav 37
../data/LibriSpeech/train-clean-100/3699/19402/3699-19402-0018_vad.wav 125
../data/LibriSpeech/train-clean-100/211/122425/211-122425-0002_vad.wav 20
../data/LibriSpeech/train-clean-100/2518/154826/2518-154826-0052_vad.wav 100
../data/LibriSpeech/train-clean-100/8465/246947/8465-246947-0017_vad.wav 240
../data/LibriSpeech/train-clean-100/163/122947/163-122947-0076_vad.wav 15
../data/LibriSpeech/train-clean-100/2989/138028/2989-138028-0038_vad.wav 110
../data/LibriSpeech/train-clean-100/5322/7679/5322-7679-0028_vad.wav 163
../data/LibriSpeech/train-clean-100/2289/152258/2289-152258-0026_vad.wav 94
../data/LibriSpeech/train-clean-100/1963/147036/1963-147036-0018_vad.wav 84
../data/LibriSpeech/train-clean-100/2196/170151/2196-170151-0029_vad.wav 93
../data/LibriSpeech/train-clean-100/4640/19189/4640-19189-0017_vad.wav 150
../data/LibriSpeech/train-clean-100/4406/16882/4406-16882-0024_vad.wav 147
../data/LibriSpeech/train-clean-100/5750/100289/5750-100289-0018_vad.wav 175
../data/LibriSpeech/train-clean-100/2092/145706/2092-145706-0075_vad.wav 89
../data/LibriSpeech/train-clean-100/7278/246956/7278-246956-0030_vad.wav 212
../data/LibriSpeech/train-clean-100/87/121553/87-121553-0089_vad.wav 9
../data/LibriSpeech/train-clean-100/27/124992/27-124992-0027_vad.wav 2
../data/LibriSpeech/train-clean-100/4018/103416/4018-103416-0028_vad.wav 135
../data/LibriSpeech/train-clean-100/8468/295198/8468-295198-0005_vad.wav 241
../data/LibriSpeech/train-clean-100/4830/25898/4830-25898-0031_vad.wav 154
../data/LibriSpeech/train-clean-100/1970/28415/1970-28415-0023_vad.wav 85
../data/LibriSpeech/train-clean-100/1926/147979/1926-147979-0022_vad.wav 83
../data/LibriSpeech/train-clean-100/2416/152139/2416-152139-0058_vad.wav 97
../data/LibriSpeech/train-clean-100/229/130880/229-130880-0050_vad.wav 22
../data/LibriSpeech/train-clean-100/8770/295462/8770-295462-0023_vad.wav 247
../data/LibriSpeech/train-clean-100/254/27760/254-27760-0029_vad.wav 26
../data/LibriSpeech/train-clean-100/3947/13262/3947-13262-0010_vad.wav 131
../data/LibriSpeech/train-clean-100/1235/135883/1235-135883-0037_vad.wav 64
../data/LibriSpeech/train-clean-100/911/128684/911-128684-0018_vad.wav 55
../data/LibriSpeech/train-clean-100/3436/172162/3436-172162-0002_vad.wav 119
../data/LibriSpeech/train-clean-100/6385/34655/6385-34655-0025_vad.wav 190
../data/LibriSpeech/train-clean-100/4267/287369/4267-287369-0023_vad.wav 142
../data/LibriSpeech/train-clean-100/198/129977/198-129977-0027_vad.wav 17
../data/LibriSpeech/train-clean-100/8088/284756/8088-284756-0018_vad.wav 229
../data/LibriSpeech/train-clean-100/5750/100289/5750-100289-0065_vad.wav 175
../data/LibriSpeech/train-clean-100/5750/35690/5750-35690-0002_vad.wav 175
../data/LibriSpeech/train-clean-100/8465/246942/8465-246942-0022_vad.wav 240
../data/LibriSpeech/train-clean-100/1594/135914/1594-135914-0062_vad.wav 75
../data/LibriSpeech/train-clean-100/289/121665/289-121665-0002_vad.wav 27
../data/LibriSpeech/train-clean-100/4340/15220/4340-15220-0071_vad.wav 144
../data/LibriSpeech/train-clean-100/7635/105409/7635-105409-0033_vad.wav 221
../data/LibriSpeech/train-clean-100/1970/26100/1970-26100-0031_vad.wav 85
../data/LibriSpeech/train-clean-100/3112/9555/3112-9555-0005_vad.wav 111
../data/LibriSpeech/train-clean-100/3440/171009/3440-171009-0071_vad.wav 120
../data/LibriSpeech/train-clean-100/60/121082/60-121082-0096_vad.wav 6
../data/LibriSpeech/train-clean-100/1235/135884/1235-135884-0029_vad.wav 64
../data/LibriSpeech/train-clean-100/1455/134435/1455-134435-0041_vad.wav 71
../data/LibriSpeech/train-clean-100/7190/90542/7190-90542-0073_vad.wav 209
../data/LibriSpeech/train-clean-100/3947/13262/3947-13262-0005_vad.wav 131
../data/LibriSpeech/train-clean-100/5514/19192/5514-19192-0040_vad.wav 169
../data/LibriSpeech/train-clean-100/87/121553/87-121553-0006_vad.wav 9
../data/LibriSpeech/train-clean-100/8770/295463/8770-295463-0008_vad.wav 247
../data/LibriSpeech/train-clean-100/83/3054/83-3054-0005_vad.wav 8
../data/LibriSpeech/train-clean-100/118/121721/118-121721-0010_vad.wav 12
../data/LibriSpeech/train-clean-100/87/121553/87-121553-0078_vad.wav 9
../data/LibriSpeech/train-clean-100/163/122947/163-122947-0042_vad.wav 15
../data/LibriSpeech/train-clean-100/1743/142914/1743-142914-0014_vad.wav 79
../data/LibriSpeech/train-clean-100/2764/36617/2764-36617-0029_vad.wav 102
../data/LibriSpeech/train-clean-100/6181/216552/6181-216552-0106_vad.wav 186
../data/LibriSpeech/train-clean-100/1963/147036/1963-147036-0013_vad.wav 84
../data/LibriSpeech/train-clean-100/2817/142371/2817-142371-0037_vad.wav 103
../data/LibriSpeech/train-clean-100/4813/248638/4813-248638-0035_vad.wav 153
../data/LibriSpeech/train-clean-100/3440/171009/3440-171009-0073_vad.wav 120
../data/LibriSpeech/train-clean-100/4018/107338/4018-107338-0016_vad.wav 135
../data/LibriSpeech/train-clean-100/5339/14134/5339-14134-0064_vad.wav 164
../data/LibriSpeech/train-clean-100/2893/139310/2893-139310-0002_vad.wav 106
../data/LibriSpeech/train-clean-100/2843/152918/2843-152918-0099_vad.wav 105
../data/LibriSpeech/train-clean-100/1898/145715/1898-145715-0032_vad.wav 82
../data/LibriSpeech/train-clean-100/4088/158077/4088-158077-0091_vad.wav 137
../data/LibriSpeech/train-clean-100/1116/137572/1116-137572-0025_vad.wav 62
../data/LibriSpeech/train-clean-100/4051/11217/4051-11217-0003_vad.wav 136
../data/LibriSpeech/train-clean-100/40/121026/40-121026-0029_vad.wav 5
../data/LibriSpeech/train-clean-100/5456/24741/5456-24741-0023_vad.wav 167
../data/LibriSpeech/train-clean-100/5652/19215/5652-19215-0018_vad.wav 171
../data/LibriSpeech/train-clean-100/3235/28452/3235-28452-0017_vad.wav 114
../data/LibriSpeech/train-clean-100/458/126305/458-126305-0025_vad.wav 43
../data/LibriSpeech/train-clean-100/8226/274371/8226-274371-0038_vad.wav 234
../data/LibriSpeech/train-clean-100/481/123720/481-123720-0033_vad.wav 45
../data/LibriSpeech/train-clean-100/1116/132851/1116-132851-0000_vad.wav 62
../data/LibriSpeech/train-clean-100/3857/182315/3857-182315-0032_vad.wav 129
../data/LibriSpeech/train-clean-100/254/127705/254-127705-0038_vad.wav 26
../data/LibriSpeech/train-clean-100/4680/16041/4680-16041-0008_vad.wav 151
../data/LibriSpeech/train-clean-100/3374/298032/3374-298032-0018_vad.wav 118
../data/LibriSpeech/train-clean-100/1841/150351/1841-150351-0008_vad.wav 80
../data/LibriSpeech/train-clean-100/5163/18515/5163-18515-0006_vad.wav 161
../data/LibriSpeech/train-clean-100/4853/27671/4853-27671-0037_vad.wav 155
../data/LibriSpeech/train-clean-100/8975/270782/8975-270782-0009_vad.wav 250
../data/LibriSpeech/train-clean-100/4406/16883/4406-16883-0041_vad.wav 147
../data/LibriSpeech/train-clean-100/8468/294887/8468-294887-0020_vad.wav 241
../data/LibriSpeech/train-clean-100/298/126790/298-126790-0033_vad.wav 28
../data/LibriSpeech/train-clean-100/3879/173592/3879-173592-0016_vad.wav 130
../data/LibriSpeech/train-clean-100/3112/9555/3112-9555-0016_vad.wav 111
../data/LibriSpeech/train-clean-100/441/128988/441-128988-0006_vad.wav 40
../data/LibriSpeech/train-clean-100/1553/140047/1553-140047-0003_vad.wav 73
../data/LibriSpeech/train-clean-100/7059/77900/7059-77900-0028_vad.wav 203
../data/LibriSpeech/train-clean-100/8108/274318/8108-274318-0028_vad.wav 232
../data/LibriSpeech/train-clean-100/87/121553/87-121553-0083_vad.wav 9
../data/LibriSpeech/train-clean-100/8465/246940/8465-246940-0006_vad.wav 240
../data/LibriSpeech/train-clean-100/7226/86965/7226-86965-0028_vad.wav 210
../data/LibriSpeech/train-clean-100/150/126107/150-126107-0026_vad.wav 14
../data/LibriSpeech/train-clean-100/5808/54425/5808-54425-0047_vad.wav 178
../data/LibriSpeech/train-clean-100/7402/59171/7402-59171-0031_vad.wav 216
../data/LibriSpeech/train-clean-100/6925/80680/6925-80680-0025_vad.wav 202
../data/LibriSpeech/train-clean-100/1624/142933/1624-142933-0043_vad.wav 76
../data/LibriSpeech/train-clean-100/8419/286676/8419-286676-0007_vad.wav 238
../data/LibriSpeech/train-clean-100/8465/246947/8465-246947-0015_vad.wav 240
../data/LibriSpeech/train-clean-100/7264/92314/7264-92314-0025_vad.wav 211
../data/LibriSpeech/train-clean-100/3436/172162/3436-172162-0008_vad.wav 119
../data/LibriSpeech/train-clean-100/1502/122619/1502-122619-0073_vad.wav 72
../data/LibriSpeech/train-clean-100/6078/54013/6078-54013-0051_vad.wav 183
../data/LibriSpeech/train-clean-100/4481/17499/4481-17499-0029_vad.wav 149
../data/LibriSpeech/train-clean-100/426/122822/426-122822-0028_vad.wav 39
../data/LibriSpeech/train-clean-100/625/132118/625-132118-0034_vad.wav 47
../data/LibriSpeech/train-clean-100/8797/294123/8797-294123-0010_vad.wav 248
../data/LibriSpeech/train-clean-100/625/132112/625-132112-0038_vad.wav 47
../data/LibriSpeech/train-clean-100/3607/135982/3607-135982-0005_vad.wav 123
../data/LibriSpeech/train-clean-100/250/140277/250-140277-0007_vad.wav 25
../data/LibriSpeech/train-clean-100/87/121553/87-121553-0062_vad.wav 9
../data/LibriSpeech/train-clean-100/1737/146161/1737-146161-0006_vad.wav 78
../data/LibriSpeech/train-clean-100/3168/173565/3168-173565-0013_vad.wav 112
../data/LibriSpeech/train-clean-100/3436/172171/3436-172171-0007_vad.wav 119
../data/LibriSpeech/train-clean-100/1926/147987/1926-147987-0022_vad.wav 83
../data/LibriSpeech/train-clean-100/3440/171006/3440-171006-0000_vad.wav 120
../data/LibriSpeech/train-clean-100/6529/62554/6529-62554-0012_vad.wav 195
../data/LibriSpeech/train-clean-100/248/130652/248-130652-0004_vad.wav 24
../data/LibriSpeech/train-clean-100/1867/148436/1867-148436-0022_vad.wav 81
../data/LibriSpeech/train-clean-100/7113/86041/7113-86041-0100_vad.wav 206
../data/LibriSpeech/train-clean-100/8580/287364/8580-287364-0027_vad.wav 242
../data/LibriSpeech/train-clean-100/2136/5147/2136-5147-0038_vad.wav 90
../data/LibriSpeech/train-clean-100/6531/61334/6531-61334-0009_vad.wav 196
../data/LibriSpeech/train-clean-100/7190/90543/7190-90543-0015_vad.wav 209
../data/LibriSpeech/train-clean-100/8063/274116/8063-274116-0040_vad.wav 228
../data/LibriSpeech/train-clean-100/2384/152900/2384-152900-0038_vad.wav 95
../data/LibriSpeech/train-clean-100/8630/305212/8630-305212-0012_vad.wav 245
